alpha,c_l,c_d,c_m,converged
-53.97,-46.0,0.008766,15.21,0.0
-53.94,-34.97,0.00353,12.48,0.0
-53.94,-33.47,0.001673,13.305,0.0
-53.94,-58.66,0.09064,22.44,0.0
-53.9,-23.55,0.0001066,9.55,0.0
-53.9,-36.12,0.05588,14.38,0.0
-53.9,-10.36,Inf,3.809,0.0
-53.88,-56.97,0.02165,21.5,0.0
-53.88,-35.94,0.0003157,12.36,0.0
-53.88,-33.38,3.0e-7,13.12,0.0
-53.88,-17.36,0.010544,6.746,0.0
-53.84,-35.28,0.05627,13.79,0.0
-53.84,-22.58,17.69,9.3,0.0
-53.84,-43.25,6.855e-5,15.414,0.0
-53.8,-44.06,0.05075,15.85,0.0
-53.8,-49.97,0.03247,18.81,0.0
-53.8,-53.38,0.07605,19.53,0.0
-53.78,-50.9,0.10126,18.02,0.0
-53.78,-44.47,0.02745,15.92,0.0
-53.78,-56.16,0.1768,20.7,0.0
-53.75,-43.75,0.0001345,15.31,0.0
-53.75,-47.7,0.06415,16.12,0.0
-53.75,-42.72,0.02702,14.64,0.0
-53.72,-33.44,0.04153,10.39,0.0
-53.72,-25.81,0.294,9.84,0.0
-53.72,-44.28,0.03818,15.96,0.0
-53.7,-43.72,0.05365,15.72,0.0
-53.7,-48.03,0.01807,16.94,0.0
-53.7,-43.88,0.04587,15.34,0.0
-53.66,-12.01,0.2852,4.703,0.0
-53.66,-31.28,0.0,12.695,0.0
-53.66,NaN,NaN,NaN,0.0
-53.62,-36.25,0.07574,13.82,0.0
-53.62,-42.4,0.01193,14.67,0.0
-53.62,-56.9,0.0004747,20.03,0.0
-53.62,-32.12,0.002544,12.72,0.0
-53.6,-25.23,0.001097,10.445,0.0
-53.6,-38.84,0.0004187,14.78,0.0
-53.6,-37.56,0.00767,14.516,0.0
-53.56,-23.2,0.01788,9.37,0.0
-53.56,-0.5273,0.435,0.15,1.0
-53.56,-25.95,1.432,10.43,0.0
-53.53,-25.88,0.0,10.734,0.0
-53.53,-36.97,0.0407,14.68,0.0
-53.53,-0.5273,0.4348,0.1499,1.0
-53.5,-30.67,0.1473,11.914,0.0
-53.5,-15.805,0.0,6.562,0.0
-53.5,-42.72,0.012634,14.76,0.0
-53.47,-22.95,0.000353,9.24,0.0
-53.47,-30.52,0.01046,12.484,0.0
-53.47,-34.53,0.064,13.62,0.0
-53.44,-0.528,0.4343,0.1495,1.0
-53.44,-17.44,0.0,7.26,0.0
-53.44,-0.529,Inf,0.1687,0.0
-53.4,-29.61,0.0445,11.766,0.0
-53.4,-35.3,0.0639,13.71,0.0
-53.4,-22.77,3.06e-5,8.56,0.0
-53.38,-20.14,1.13e-6,8.21,0.0
-53.38,-39.22,0.02298,15.41,0.0
-53.38,-25.81,0.0,10.516,0.0
-53.38,-27.52,0.0,10.82,0.0
-53.34,-38.84,0.02849,15.38,0.0
-53.34,-23.25,0.0,9.12,0.0
-53.34,-26.69,0.0516,9.62,0.0
-53.3,-27.77,0.00242,11.28,0.0
-53.3,-26.27,0.0,10.8,0.0
-53.3,-33.6,0.02002,11.72,0.0
-53.28,-24.39,0.0,9.9,0.0
-53.28,-16.78,0.0,6.805,0.0
-53.28,-26.73,1.0e-6,10.914,0.0
-53.25,-1.705,0.0,0.6714,0.0
-53.25,-33.34,0.005344,12.4,0.0
-53.25,-56.66,0.1925,18.92,0.0
-53.22,-37.56,0.02943,14.516,0.0
-53.22,-35.28,0.04913,13.984,0.0
-53.22,-37.8,0.03038,14.73,0.0
-53.2,-26.14,0.0809,10.15,0.0
-53.2,-42.47,0.01307,14.56,0.0
-53.2,-26.58,381.2,10.52,0.0
-53.16,-24.81,0.0,10.12,0.0
-53.16,-37.88,0.02972,14.76,0.0
-53.16,-0.53,0.433,0.1482,1.0
-53.12,-26.25,0.0,10.22,0.0
-53.12,-26.92,0.0,11.01,0.0
-53.12,-35.66,0.04932,13.96,0.0
-53.12,-19.2,0.0,7.703,0.0
-53.1,-22.17,1.3e-6,8.95,0.0
-53.1,-0.5303,0.4329,0.1478,1.0
-53.1,-38.0,0.003616,14.53,0.0
-53.06,-31.72,0.0001953,12.734,0.0
-53.06,-36.62,0.001881,14.555,0.0
-53.06,-26.0,0.0,10.15,0.0
-53.03,-20.36,0.0,7.996,0.0
-53.03,-29.0,0.0,11.29,0.0
-53.03,-18.88,0.0,7.445,0.0
-53.0,-36.44,0.008286,13.56,0.0
-53.0,-19.16,0.283,7.777,0.0
-53.0,-21.92,0.0,8.88,0.0
-52.97,-18.44,0.0,7.523,0.0
-52.97,-30.89,0.00441,11.74,0.0
-52.97,-16.62,0.001008,6.848,0.0
-52.94,-23.08,0.0,9.44,0.0
-52.94,-0.531,0.4324,0.1471,1.0
-52.94,-50.34,0.02397,15.695,0.0
-52.9,-19.33,0.0,7.473,0.0
-52.9,-24.83,0.001672,9.734,0.0
-52.9,-25.7,0.418,9.97,0.0
-52.88,-34.7,0.07214,13.51,0.0
-52.88,-27.33,0.0,10.97,0.0
-52.88,-34.88,0.0386,13.27,0.0
-52.88,-34.56,0.3655,13.38,0.0
-52.84,-17.56,0.0,7.137,0.0
-52.84,-0.5312,0.432,0.1465,1.0
-52.84,-36.06,0.04865,14.164,0.0
-52.8,-27.89,5.69e-5,11.3,0.0
-52.8,-31.16,0.06683,12.484,0.0
-52.8,-19.36,0.0244,7.9,0.0
-52.78,-27.38,0.0,10.62,0.0
-52.78,-10.24,0.0,3.922,0.0
-52.78,-25.64,0.0,9.88,0.0
-52.75,-25.7,0.0,9.88,0.0
-52.75,-28.05,0.0,10.99,0.0
-52.75,-0.5317,0.4316,0.146,1.0
-52.72,-23.69,0.0,9.58,0.0
-52.72,-20.14,0.0,8.22,0.0
-52.72,-34.56,0.001713,13.89,0.0
-52.7,-35.1,0.001916,14.08,0.0
-52.7,-35.75,0.002272,14.3,0.0
-52.7,-34.72,0.001767,13.93,0.0
-52.66,-16.3,0.0,6.656,0.0
-52.66,-34.47,0.001662,13.836,0.0
-52.66,-34.94,0.001866,14.0,0.0
-52.62,-35.53,0.002201,14.2,0.0
-52.62,-32.44,0.9307,12.01,0.0
-52.62,-0.532,0.4312,0.1454,1.0
-52.62,-0.5327,0.4312,0.1453,1.0
-52.6,-34.9,0.05786,13.62,0.0
-52.6,-42.25,0.0411,16.14,0.0
-52.6,-0.5327,0.431,0.1451,1.0
-52.56,-31.28,0.07477,12.43,0.0
-52.56,-24.44,0.0,9.67,0.0
-52.56,-0.5327,0.431,0.145,1.0
-52.53,-34.7,0.0383,12.65,0.0
-52.53,-38.25,0.02509,14.69,0.0
-52.53,-26.38,0.01872,10.234,0.0
-52.5,-38.84,0.02583,14.875,0.0
-52.5,-36.28,0.08417,13.8,0.0
-52.5,-27.81,0.0,11.234,0.0
-52.47,-23.22,0.0,9.18,0.0
-52.47,-38.56,0.02597,14.66,0.0
-52.47,-0.533,0.4307,0.1445,1.0
-52.44,-19.16,0.0,7.45,0.0
-52.44,-23.19,0.0,8.43,0.0
-52.44,-38.75,0.0003264,15.26,0.0
-52.4,-35.3,0.04834,13.61,0.0
-52.4,-23.8,0.0,9.305,0.0
-52.4,-34.84,0.0022,12.59,0.0
-52.38,-30.66,0.0006695,12.12,0.0
-52.38,-38.56,0.02226,14.78,0.0
-52.38,-27.73,0.0,10.91,0.0
-52.38,-25.25,0.0,10.15,0.0
-52.34,-19.52,2.5e-6,7.75,0.0
-52.34,-25.84,0.0,9.85,0.0
-52.34,-33.44,0.0615,12.75,0.0
-52.3,-32.8,30.23,13.125,0.0
-52.3,-0.5337,0.4302,0.1437,1.0
-52.3,-38.1,0.03424,14.82,0.0
-52.28,-18.89,0.0,7.32,0.0
-52.28,-20.1,0.0,7.95,0.0
-52.28,-34.28,0.0992,13.45,0.0
-52.25,-29.33,0.0,11.76,0.0
-52.25,-18.5,0.0009565,7.297,0.0
-52.25,-17.75,0.53,7.15,0.0
-52.22,-13.99,0.0001264,5.184,0.0
-52.22,-35.38,0.05478,13.42,0.0
-52.22,-33.88,0.0648,12.76,0.0
-52.2,-34.56,0.05234,13.164,0.0
-52.2,-32.8,0.0562,12.7,0.0
-52.2,-34.03,0.06143,13.02,0.0
-52.16,-22.02,0.0,8.734,0.0
-52.16,-36.8,0.03342,14.04,0.0
-52.16,-22.73,0.0,8.86,0.0
-52.12,-27.72,0.0,10.9,0.0
-52.12,-38.03,0.00683,13.836,0.0
-52.12,-20.6,0.0,8.01,0.0
-52.12,-29.52,0.07074,10.21,0.0
-52.1,-24.17,7.1e-6,9.72,0.0
-52.1,-0.5347,0.4292,0.1425,1.0
-52.1,-35.2,0.11536,13.07,0.0
-52.06,-37.06,0.0345,14.09,0.0
-52.06,-37.28,0.03433,14.19,0.0
-52.06,-27.77,0.0,10.58,0.0
-52.03,-21.67,0.0,8.33,0.0
-52.03,-35.06,0.0399,13.2,0.0
-52.03,-12.875,0.000314,5.094,0.0
-52.0,-9.11,0.0,3.701,0.0
-52.0,-0.916,Inf,0.315,0.0
-52.0,-36.44,0.044,13.9,0.0
-51.97,-20.27,0.0,7.844,0.0
-51.97,-25.25,5.297,10.14,0.0
-51.97,-16.72,0.526,6.535,0.0
-51.94,-22.58,0.0,9.0,0.0
-51.94,-0.5356,0.4287,0.1416,1.0
-51.94,-35.16,0.1204,13.27,0.0
-51.9,-35.53,0.04077,13.34,0.0
-51.9,-23.16,0.0,9.09,0.0
-51.9,-19.05,0.0,7.613,0.0
-51.88,-18.5,0.0,7.203,0.0
-51.88,-28.45,0.0,11.37,0.0
-51.88,-23.12,0.2908,8.9,0.0
-51.88,-33.62,0.041,12.57,0.0
-51.84,-35.97,0.05957,13.91,0.0
-51.84,-35.34,0.04535,13.45,0.0
-51.84,-37.4,0.02974,13.97,0.0
-51.8,-37.47,0.0273,13.85,0.0
-51.8,-37.47,0.02826,13.89,0.0
-51.8,-22.2,0.0,8.695,0.0
-51.78,-36.22,0.042,13.62,0.0
-51.78,-29.22,0.02296,10.98,0.0
-51.78,-34.56,0.05893,12.86,0.0
-51.75,-38.72,0.03253,14.125,0.0
-51.75,-35.78,0.011986,13.54,0.0
-51.75,-35.84,0.01209,13.52,0.0
-51.72,-35.88,0.01218,13.516,0.0
-51.72,-35.9,0.012184,13.516,0.0
-51.72,-22.34,8.684e-5,8.6,0.0
-51.7,-21.7,0.0,8.69,0.0
-51.7,-25.02,0.0001296,9.28,0.0
-51.7,-26.9,0.00076,10.09,0.0
-51.66,-16.45,3.758,6.402,0.0
-51.66,-25.75,0.0601,9.13,0.0
-51.66,-27.77,0.0,11.11,0.0
-51.62,-20.39,0.0,7.71,0.0
-51.62,-15.89,0.0,5.68,0.0
-51.62,-36.12,0.03156,13.69,0.0
-51.62,-37.28,0.03525,14.24,0.0
-51.6,-16.92,0.0,6.36,0.0
-51.6,-47.8,0.00757,17.36,0.0
-51.6,-14.875,0.07623,5.75,0.0
-51.56,-19.73,0.0,7.453,0.0
-51.56,-0.537,0.4272,0.1394,1.0
-51.56,-31.33,0.04404,11.97,0.0
-51.53,-27.64,0.003773,10.51,0.0
-51.53,-32.4,0.003304,12.85,0.0
-51.53,-27.56,0.0,10.86,0.0
-51.5,-43.7,0.04544,14.29,0.0
-51.5,-0.537,0.427,0.1392,1.0
-51.5,-13.81,4.363,5.16,0.0
-51.47,-21.86,0.0,8.414,0.0
-51.47,-0.5376,0.427,0.1389,1.0
-51.47,-28.61,0.0002573,11.02,0.0
-51.44,-34.94,0.0,13.875,0.0
-51.44,-30.06,0.001379,11.375,0.0
-51.44,-27.4,2.95e-5,10.805,0.0
-51.4,-51.56,0.05133,16.45,0.0
-51.4,-55.44,0.04376,17.81,0.0
-51.4,-53.66,0.1126,19.25,0.0
-51.38,-34.28,0.000163,11.914,0.0
-51.38,-55.44,0.0983,20.38,0.0
-51.38,-37.16,0.006836,13.59,0.0
-51.38,-54.62,0.0446,18.0,0.0
-51.34,-68.8,0.0878,25.44,0.0
-51.34,-45.44,0.05377,13.41,0.0
-51.34,-58.22,0.11584,21.3,0.0
-51.3,-34.3,5.26e-5,11.94,0.0
-51.3,-57.38,0.06213,19.25,0.0
-51.3,-65.9,0.06635,21.48,0.0
-51.28,-50.8,0.0913,17.36,0.0
-51.28,-38.78,0.01286,13.14,0.0
-51.28,-56.0,0.08984,18.84,0.0
-51.25,-61.78,0.1285,21.66,0.0
-51.25,-41.53,0.03894,13.32,0.0
-51.25,-20.33,0.0,7.758,0.0
-51.22,-32.75,0.002157,11.91,0.0
-51.22,-23.83,0.009895,8.57,0.0
-51.22,-20.47,0.0,8.07,0.0
-51.2,-44.5,0.0667,15.086,0.0
-51.2,-24.03,0.0,8.91,0.0
-51.2,-18.89,0.0,7.293,0.0
-51.16,-51.66,0.0989,17.31,0.0
-51.16,-55.53,0.04987,19.12,0.0
-51.16,-36.06,0.03906,13.51,0.0
-51.12,-78.75,0.1089,28.8,0.0
-51.12,-34.16,0.004467,11.484,0.0
-51.12,-52.34,0.1832,18.36,0.0
-51.12,-25.42,0.0,9.59,0.0
-51.1,-61.6,0.06107,20.47,0.0
-51.1,-70.3,0.1071,25.83,0.0
-51.1,-23.75,0.0,9.19,0.0
-51.06,-0.539,0.4255,0.1367,1.0
-51.06,-61.75,0.0002198,22.6,0.0
-51.06,-28.61,0.01263,10.914,0.0
-51.03,-43.34,0.01086,13.766,0.0
-51.03,-30.84,0.00426,11.71,0.0
-51.03,-34.28,0.008736,12.445,0.0
-51.0,-72.06,0.02309,24.06,0.0
-51.0,-36.47,0.01865,12.414,0.0
-51.0,-37.0,0.0513,13.71,0.0
-50.97,-39.62,0.01152,13.86,0.0
-50.97,-32.7,0.0,11.65,0.0
-50.97,-0.539,0.425,0.1361,1.0
-50.94,-0.5396,0.425,0.136,1.0
-50.94,-49.1,0.057,16.3,0.0
-50.94,-36.16,0.001293,13.68,0.0
-50.9,-25.3,0.0,9.96,0.0
-50.9,-0.5396,0.425,0.1357,1.0
-50.9,-27.86,347.2,10.26,0.0
-50.88,-0.5396,0.4248,0.1356,1.0
-50.88,-36.4,0.0403,13.43,0.0
-50.88,-36.38,0.03207,13.23,0.0
-50.88,-0.5396,0.4248,0.1355,1.0
-50.84,-25.02,0.0,9.46,0.0
-50.84,-26.97,0.0,10.164,0.0
-50.84,-24.14,0.0,9.375,0.0
-50.8,-20.84,0.0,7.848,0.0
-50.8,-0.54,0.4246,0.1353,1.0
-50.8,-24.42,0.00166,9.27,0.0
-50.78,-27.11,0.0,10.195,0.0
-50.78,-26.98,0.03088,8.89,0.0
-50.78,-27.02,0.002787,8.44,0.0
-50.75,-16.3,0.0,6.24,0.0
-50.75,-27.03,0.00279,8.44,0.0
-50.75,-33.5,0.07465,12.58,0.0
-50.72,-25.33,0.0,9.53,0.0
-50.72,-36.56,0.0011,13.945,0.0
-50.72,-34.44,0.02422,12.6,0.0
-50.7,-26.02,0.012344,9.96,0.0
-50.7,-26.33,0.0,10.12,0.0
-50.7,-22.48,0.00111,8.16,0.0
-50.66,-37.9,0.02951,13.984,0.0
-50.66,-24.5,0.0,9.5,0.0
-50.66,-35.4,0.04688,13.1,0.0
-50.62,-33.47,0.0483,12.13,0.0
-50.62,-24.39,0.0,8.98,0.0
-50.62,-24.52,52.25,9.18,0.0
-50.62,-30.69,0.0,10.875,0.0
-50.6,-21.78,0.0,8.45,0.0
-50.6,-30.86,0.1255,11.695,0.0
-50.6,-31.66,0.001339,12.16,0.0
-50.56,-26.55,0.0,9.99,0.0
-50.56,-27.14,0.0088,9.92,0.0
-50.56,-20.19,20.7,7.617,0.0
-50.53,-14.695,0.002146,5.73,0.0
-50.53,-37.5,0.03738,13.31,0.0
-50.53,-22.36,0.0,8.7,0.0
-50.5,-23.69,0.0,8.64,0.0
-50.5,-24.05,0.0,9.16,0.0
-50.5,-25.2,0.0,9.766,0.0
-50.47,-26.95,34.3,9.99,0.0
-50.47,-26.77,0.0,10.31,0.0
-50.47,-29.39,0.0,11.375,0.0
-50.44,-34.25,0.0431,12.73,0.0
-50.44,-0.541,0.423,0.133,1.0
-50.44,-11.3,0.0,4.438,0.0
-50.4,-34.53,0.010605,13.32,0.0
-50.4,-32.06,0.0948,11.734,0.0
-50.4,-26.28,0.0,9.83,0.0
-50.38,-10.625,2.1,4.082,0.0
-50.38,-67.3,0.10205,23.88,0.0
-50.38,-24.52,0.00525,7.082,0.0
-50.38,-47.47,0.09674,14.75,0.0
-50.34,-19.48,0.001261,7.477,0.0
-50.34,-13.26,2.248,5.152,0.0
-50.34,-24.7,0.0684,9.36,0.0
-50.3,-36.25,0.03717,13.29,0.0
-50.3,-0.5415,0.4226,0.1323,1.0
-50.3,-32.75,0.06192,11.945,0.0
-50.28,-10.51,0.0,4.05,0.0
-50.28,-3.207,0.0,1.237,0.0
-50.28,-30.52,0.003769,11.586,0.0
-50.25,-34.53,0.0,13.305,0.0
-50.25,-38.5,8.3e-6,13.39,0.0
-50.25,-71.0,0.142,24.44,0.0
-50.22,-32.2,0.05743,8.36,0.0
-50.22,-10.21,0.011444,3.89,0.0
-50.22,-68.1,0.06097,24.47,0.0
-50.2,-57.3,0.0978,20.5,0.0
-50.2,-55.38,0.0379,17.45,0.0
-50.2,-48.6,0.04532,14.86,0.0
-50.16,-53.97,0.1049,17.98,0.0
-50.16,-57.5,0.028,19.4,0.0
-50.16,-0.542,0.422,0.1315,1.0
-50.12,-34.94,9.83e-5,11.88,0.0
-50.12,-34.28,0.0006003,11.02,0.0
-50.12,-50.7,0.079,16.86,0.0
-50.12,-43.72,0.0418,14.07,0.0
-50.1,-58.34,0.0926,19.55,0.0
-50.1,-59.72,0.1613,20.69,0.0
-50.1,-33.03,0.002941,12.33,0.0
-50.06,-46.8,0.0701,15.22,0.0
-50.06,-10.22,0.01944,3.879,0.0
-50.06,-47.9,0.1692,15.71,0.0
-50.03,-55.03,0.0587,18.17,0.0
-50.03,-78.4,0.0691,26.14,0.0
-50.03,-66.2,0.00139,22.03,0.0
-50.0,-48.25,0.0003302,16.53,0.0
-50.0,-40.88,0.04337,13.5,0.0
-50.0,-42.62,0.02438,13.89,0.0
-49.97,-24.66,0.0,8.93,0.0
-49.97,-42.44,0.0253,13.83,0.0
-49.97,-42.4,0.0255,13.81,0.0
-49.94,-46.44,0.4124,16.75,0.0
-49.94,-42.4,0.0258,13.81,0.0
-49.94,-42.3,0.0261,13.78,0.0
-49.9,-42.62,0.0239,13.87,0.0
-49.9,-42.62,0.02397,13.86,0.0
-49.9,-42.6,0.0241,13.836,0.0
-49.88,-42.5,0.02463,13.81,0.0
-49.88,-42.5,0.02463,13.805,0.0
-49.88,-42.47,0.02469,13.8,0.0
-49.88,-42.47,0.02475,13.8,0.0
-49.84,-41.28,0.05157,13.67,0.0
-49.84,-41.8,0.03998,13.8,0.0
-49.84,-41.62,0.04504,13.77,0.0
-49.8,-41.78,0.04416,13.836,0.0
-49.8,-41.6,0.0487,13.8,0.0
-49.8,-41.72,0.04843,13.86,0.0
-49.78,-41.8,0.04776,13.88,0.0
-49.78,-41.8,0.04865,13.88,0.0
-49.78,-52.4,0.1268,18.39,0.0
-49.75,-34.4,0.05258,12.52,0.0
-49.75,-82.0,0.03668,29.77,0.0
-49.75,-58.34,0.1311,19.97,0.0
-49.72,-52.97,0.0443,17.12,0.0
-49.72,-82.25,0.08905,29.42,0.0
-49.72,-41.75,0.04742,13.84,0.0
-49.7,-41.66,0.0477,13.805,0.0
-49.7,-41.75,0.04346,13.79,0.0
-49.7,-41.72,0.0395,13.71,0.0
-49.66,-58.06,0.1302,19.58,0.0
-49.66,-25.73,0.0,9.48,0.0
-49.66,-29.61,0.007286,10.35,0.0
-49.62,-71.9,0.08276,25.45,0.0
-49.62,-53.72,0.03543,17.42,0.0
-49.62,-43.8,0.2146,14.12,0.0
-49.62,-56.44,0.0772,17.88,0.0
-49.6,-48.84,0.141,15.9,0.0
-49.6,-65.7,0.097,23.33,0.0
-49.6,-56.7,0.04626,17.14,0.0
-49.56,-25.47,163.2,9.305,0.0
-49.56,-18.88,0.01936,6.996,0.0
-49.56,-32.66,0.06433,11.516,0.0
-49.53,-32.38,0.03223,12.07,0.0
-49.53,-49.84,0.05453,16.95,0.0
-49.53,-27.33,0.01331,9.57,0.0
-49.5,-26.55,0.0,8.875,0.0
-49.5,-52.03,0.05444,18.2,0.0
-49.5,-32.0,6.0e-8,10.92,0.0
-49.47,-47.97,0.01726,17.2,0.0
-49.47,-65.44,0.076,21.88,0.0
-49.47,-28.47,0.00455,10.17,0.0
-49.44,-31.89,0.02573,11.55,0.0
-49.44,-64.3,0.03314,20.98,0.0
-49.44,-50.5,0.06866,15.96,0.0
-49.4,-81.4,0.002468,31.17,0.0
-49.4,-61.16,0.1231,20.72,0.0
-49.4,-55.3,0.0928,18.4,0.0
-49.38,-38.2,0.03069,13.67,0.0
-49.38,-48.1,0.0957,14.4,0.0
-49.38,-1.404,0.0,0.4412,0.0
-49.38,-31.03,0.010475,11.516,0.0
-49.34,-80.75,0.0977,28.47,0.0
-49.34,-25.69,0.0,8.59,0.0
-49.34,-39.88,0.11725,13.02,0.0
-49.3,-0.5034,0.4536,0.1194,0.0
-49.3,-30.31,0.00619,10.72,0.0
-49.3,-37.6,0.038,13.04,0.0
-49.28,-37.97,0.0674,12.92,0.0
-49.28,-19.89,0.0,7.508,0.0
-49.28,-26.31,0.0,9.52,0.0
-49.25,-30.66,0.003534,11.125,0.0
-49.25,-26.72,0.004543,10.08,0.0
-49.25,-36.28,0.001405,13.445,0.0
-49.22,-30.0,0.0102,11.06,0.0
-49.22,-28.27,0.0,10.21,0.0
-49.22,-41.22,0.01395,14.266,0.0
-49.2,-18.42,0.0,6.793,0.0
-49.2,-30.06,0.0518,10.555,0.0
-49.2,-0.545,0.4185,0.126,1.0
-49.16,-35.47,0.02875,12.7,0.0
-49.16,-15.42,0.0,5.53,0.0
-49.16,-25.73,0.010376,9.375,0.0
-49.12,-20.19,0.0,7.453,0.0
-49.12,-13.11,0.0,4.887,0.0
-49.12,-35.78,0.04242,12.96,0.0
-49.12,-17.3,0.0,6.434,0.0
-49.1,-0.545,0.4182,0.1255,1.0
-49.1,-33.8,0.06744,12.06,0.0
-49.1,-34.28,0.06073,12.31,0.0
-49.06,-29.64,0.07947,10.8,0.0
-49.06,-35.5,0.0634,12.79,0.0
-49.06,-50.9,0.1622,17.2,0.0
-49.03,-19.55,0.0,7.09,0.0
-49.03,-8.71,44.94,3.275,0.0
-49.03,-0.5454,0.418,0.125,1.0
-49.0,-35.5,0.0665,12.27,0.0
-49.0,-0.5454,0.418,0.12494,1.0
-49.0,-0.5454,0.418,0.1249,1.0
-48.97,-0.5454,0.4177,0.1248,1.0
-48.97,-36.38,0.0757,12.9,0.0
-48.97,-32.9,0.06256,12.21,0.0
-48.94,-17.9,0.015434,6.652,0.0
-48.94,-35.88,0.03748,12.77,0.0
-48.94,-30.86,0.01883,10.98,0.0
-48.9,-35.9,0.0871,12.68,0.0
-48.9,-16.47,292.0,5.957,0.0
-48.9,-15.1,0.0,5.52,0.0
-48.88,-18.73,0.0,6.76,0.0
-48.88,-0.5454,0.4175,0.12427,1.0
-48.88,-17.34,0.2448,6.473,0.0
-48.88,-15.86,0.0695,5.96,0.0
-48.84,-18.83,3.0e-7,6.816,0.0
-48.84,-34.94,0.06207,12.43,0.0
-48.84,-35.1,0.05792,12.57,0.0
-48.8,-0.546,0.4172,0.1239,1.0
-48.8,-35.28,0.0541,12.68,0.0
-48.8,-35.28,0.05402,12.68,0.0
-48.78,-35.22,0.0552,12.64,0.0
-48.78,-35.03,0.0587,12.53,0.0
-48.78,-34.84,0.0633,12.35,0.0
-48.75,-34.75,0.0646,12.27,0.0
-48.75,-0.546,0.417,0.12354,1.0
-48.75,-30.9,0.07916,10.625,0.0
-48.72,-35.8,0.03333,12.75,0.0
-48.72,-8.086,0.1749,2.975,0.0
-48.72,-35.78,0.03806,12.71,0.0
-48.7,-16.28,0.0,6.023,0.0
-48.7,-0.546,0.4167,0.12317,1.0
-48.7,-0.546,0.4167,0.1231,1.0
-48.66,-23.12,0.01904,7.73,0.0
-48.66,-35.34,0.05307,12.695,0.0
-48.66,-5.62,0.0,2.02,0.0
-48.62,-20.4,0.01121,7.582,0.0
-48.62,-35.97,0.07825,12.39,0.0
-48.62,-17.92,0.0,6.6,0.0
-48.62,-31.31,0.05444,11.086,0.0
-48.6,-21.58,Inf,8.08,0.0
-48.6,-10.62,5.47e-5,3.654,0.0
-48.6,-0.5464,0.4163,0.12256,1.0
-48.56,-36.03,0.11774,13.016,0.0
-48.56,-0.5464,0.4163,0.12244,1.0
-48.56,-16.72,0.0,6.312,0.0
-48.53,-0.5464,0.4163,0.1223,1.0
-48.53,-35.25,0.1603,12.14,0.0
-48.53,-30.2,0.00989,10.23,0.0
-48.5,-38.25,0.03467,13.37,0.0
-48.5,-2.236,0.0,0.7896,0.0
-48.5,-29.19,0.011246,10.57,0.0
-48.47,-29.28,0.0,10.8,0.0
-48.47,-37.66,0.003498,12.62,0.0
-48.47,-37.44,0.002327,12.6,0.0
-48.44,-37.16,0.001507,12.6,0.0
-48.44,-30.86,0.1495,11.11,0.0
-48.44,-17.39,0.0,6.39,0.0
-48.4,-28.7,0.2463,10.375,0.0
-48.4,-37.1,0.02849,12.94,0.0
-48.4,-49.56,0.0002372,16.47,0.0
-48.38,-30.33,6.0e-8,10.24,0.0
-48.38,-32.62,2.0e-7,11.05,0.0
-48.38,-32.25,1.0e-7,10.914,0.0
-48.38,-30.84,6.0e-8,10.305,0.0
-48.34,-30.19,6.0e-8,10.22,0.0
-48.34,-49.53,0.1263,16.56,0.0
-48.34,-24.97,0.0,8.86,0.0
-48.3,-11.734,0.0,4.34,0.0
-48.3,-26.27,0.0,9.8,0.0
-48.3,-28.5,0.12115,10.13,0.0
-48.28,-37.47,0.003422,12.516,0.0
-48.28,-37.7,0.004944,12.53,0.0
-48.28,-34.78,0.00174,12.625,0.0
-48.25,-28.61,0.010704,10.32,0.0
-48.25,-40.62,0.01904,13.8,0.0
-48.25,-21.67,2.027e-5,7.844,0.0
-48.22,-14.56,1.196,5.367,0.0
-48.22,-17.53,3.164,6.516,0.0
-48.22,-0.5474,0.415,0.1205,1.0
-48.2,-0.5474,0.415,0.1204,1.0
-48.2,-43.34,0.00807,14.46,0.0
-48.2,-111.2,5.4e-6,38.28,0.0
-48.16,-71.56,0.1431,22.97,0.0
-48.16,-76.94,0.0968,26.27,0.0
-48.16,-59.1,0.06824,18.53,0.0
-48.12,-39.94,0.0415,12.54,0.0
-48.12,-81.6,0.07574,28.44,0.0
-48.12,-64.2,0.11017,21.92,0.0
-48.12,-62.06,0.00755,19.44,0.0
-48.1,-28.44,6.0e-8,9.58,0.0
-48.1,-39.0,0.05505,13.2,0.0
-48.1,-14.83,0.0,5.11,0.0
-48.06,-34.34,0.0007014,11.91,0.0
-48.06,-58.7,0.1272,18.38,0.0
-48.06,-49.5,1.01e-5,15.59,0.0
-48.03,-23.14,0.0,8.086,0.0
-48.03,-27.39,0.0001454,9.875,0.0
-48.03,-32.66,0.003569,10.945,0.0
-48.0,-66.9,0.02556,21.9,0.0
-48.0,-34.66,0.0314,12.15,0.0
-48.0,-27.61,0.1454,9.23,0.0
-47.97,-67.3,0.03998,22.28,0.0
-47.97,-27.72,0.03305,10.05,0.0
-47.97,-35.97,0.03162,12.61,0.0
-47.94,-36.62,0.006954,12.44,0.0
-47.94,-0.548,0.414,0.11896,1.0
-47.94,-0.548,0.414,0.1189,1.0
-47.9,-0.548,0.414,0.11884,1.0
-47.9,-0.548,0.4138,0.1188,1.0
-47.9,-63.44,0.1024,21.11,0.0
-47.88,-61.97,0.1256,20.12,0.0
-47.88,-65.6,0.05063,20.53,0.0
